ORTHOLOG_SET	MIN_PERCENT_ID	MAX_PERCENT_ID	AVG_PERCENT_ID	STD_DEV	NUM_PRODIGAL_STARTS	NUM_CORRECTIONS
G3_D2_1149	58.86	100.0	85.5	14.99	5	0
G3_D2_0641	93.86	100.0	97.51	2.39	5	0
G3_D2_1146	85.41	100.0	92.33	5.17	5	0
G3_D2_0640	90.49	100.0	94.71	3.65	5	0
G3_D2_1147	86.51	100.0	94.17	5.13	4	1
G3_D2_1143	76.72	100.0	87.11	8.91	5	0
G3_D2_1142	92.75	100.0	96.24	2.66	5	0
G3_D2_0660	87.5	100.0	92.76	4.9	5	0
G3_D2_1145	66.16	100.0	80.67	12.4	4	1
G3_D2_0661	89.53	100.0	95.6	3.64	5	0
G3_D2_1144	41.66	100.0	67.15	21.1	5	0
G3_D2_1141	84.7	100.0	92.04	5.78	5	0
G3_D2_1140	80.0	100.0	90.76	7.73	5	0
G3_D2_1547	87.32	100.0	93.6	4.62	5	0
G3_D2_1549	81.09	100.0	91.16	6.16	4	1
G3_D2_1548	81.93	100.0	89.94	6.93	5	0
G3_D2_1545	66.81	100.0	81.28	12.51	5	0
G3_D2_1544	86.29	100.0	92.79	5.17	5	0
G3_D2_1550	89.12	100.0	94.92	3.78	5	0
G3_D2_1551	85.22	100.0	91.95	5.47	5	0
G3_D2_1552	72.47	100.0	85.97	10.33	5	0
G3_D2_0659	92.66	100.0	96.43	2.63	5	0
G3_D2_0656	75.7	100.0	85.95	9.19	0	5
G3_D2_1139	88.58	100.0	92.93	4.61	5	0
G3_D2_0655	73.7	100.0	86.13	9.75	5	0
G3_D2_0658	73.69	100.0	88.82	8.73	4	1
G3_D2_0657	80.14	100.0	91.69	6.34	4	1
G3_D2_0652	85.22	100.0	92.16	5.63	5	0
G3_D2_1135	84.71	100.0	91.42	5.59	5	0
G3_D2_0651	72.97	100.0	87.89	10.86	5	0
G3_D2_1136	91.13	100.0	94.71	3.24	5	0
G3_D2_0654	92.51	100.0	95.28	3.09	5	0
G3_D2_1137	58.91	100.0	77.66	15.83	3	2
G3_D2_0653	87.69	100.0	94.32	4.55	5	0
G3_D2_1138	64.66	100.0	84.02	13.37	5	0
G3_D2_1130	65.2	100.0	79.24	12.95	4	1
G3_D2_1519	61.54	100.0	78.24	15.37	0	5
G3_D2_1517	48.15	100.0	72.7	17.56	5	0
G3_D2_1134	90.8	100.0	95.77	3.57	5	0
G3_D2_1133	98.06	100.0	99.22	0.67	5	0
G3_D2_1132	88.21	100.0	93.8	4.34	3	2
G3_D2_1131	77.42	100.0	86.9	8.72	5	0
G3_D2_1512	52.19	100.0	72.6	17.6	0	5
G3_D2_1516	76.47	100.0	88.11	8.53	5	0
G3_D2_1515	26.77	100.0	68.67	29.04	5	0
G3_D2_1514	32.77	100.0	69.0	23.0	4	1
G3_D2_0629	32.95	100.0	66.31	25.08	0	5
G3_D2_1126	90.44	100.0	95.47	3.44	5	0
G3_D2_1127	71.92	100.0	82.32	10.5	5	0
G3_D2_1124	69.08	100.0	82.38	10.69	4	1
G3_D2_1125	62.69	100.0	79.25	13.66	5	0
G3_D2_0624	68.7	100.0	80.85	11.94	5	0
G3_D2_0070	49.58	100.0	77.19	18.38	0	5
G3_D2_0623	46.04	100.0	64.26	20.37	0	5
G3_D2_1128	60.06	100.0	78.67	14.27	0	5
G3_D2_1129	55.81	100.0	72.11	17.44	4	1
G3_D2_1121	89.1	100.0	93.9	4.11	5	0
G3_D2_1120	53.44	100.0	71.76	18.31	0	5
G3_D2_1123	86.85	100.0	92.41	5.25	5	0
G3_D2_1122	88.62	100.0	93.53	4.26	5	0
G3_D2_1521	88.51	100.0	93.48	4.34	5	0
G3_D2_1520	70.31	100.0	85.18	10.02	3	2
G3_D2_1523	80.4	100.0	89.91	7.5	5	0
G3_D2_1522	58.29	100.0	77.24	15.29	5	0
G3_D2_1525	79.77	100.0	88.38	7.66	5	0
G3_D2_1524	71.03	100.0	87.75	11.33	5	0
G3_D2_1526	84.65	100.0	91.62	5.43	5	0
G3_D2_0085	64.34	100.0	80.1	13.38	5	0
G3_D2_0637	89.41	100.0	94.57	3.42	5	0
G3_D2_0083	60.99	100.0	80.34	13.65	5	0
G3_D1_0504	86.0	100.0	93.29	5.32	5	0
G3_D2_0082	67.75	100.0	84.74	12.02	4	1
G3_D1_0505	83.06	100.0	90.48	6.16	5	0
G3_D2_0639	56.91	100.0	79.01	15.83	5	0
G3_D2_0087	74.46	100.0	85.49	9.94	4	1
G3_D2_0086	61.45	100.0	77.05	14.26	0	5
G3_D2_0630	45.45	100.0	74.58	20.12	0	5
G3_D2_1113	82.22	100.0	91.18	6.72	5	0
G3_D2_1114	86.58	100.0	93.13	4.8	5	0
G3_D2_1115	83.6	100.0	91.71	6.12	5	0
G3_D2_1116	95.61	100.0	98.09	1.76	5	0
G3_D2_0081	43.48	100.0	75.51	21.38	5	0
G3_D1_0502	56.65	100.0	76.14	16.55	0	5
G3_D2_0634	86.78	100.0	92.8	4.86	5	0
G3_D2_1117	94.72	100.0	97.06	2.15	5	0
G3_D2_0080	72.04	100.0	84.4	10.44	0	5
G3_D2_1118	79.76	100.0	89.67	6.79	5	0
G3_D1_0500	61.45	100.0	76.67	14.94	0	5
G3_D2_0636	77.33	100.0	86.0	7.7	3	2
G3_D2_1119	92.46	100.0	96.09	2.48	5	0
G3_D2_0635	75.63	100.0	86.24	8.61	0	5
G3_D2_1929	75.09	100.0	86.67	9.45	5	0
G3_D2_1928	66.34	100.0	78.7	12.11	3	2
G3_D2_1927	82.4	100.0	92.12	6.5	5	0
G3_D2_0677	83.15	100.0	91.47	6.05	5	0
G3_D2_0678	62.03	100.0	76.11	14.71	5	0
G3_D2_0675	83.63	100.0	92.91	6.38	5	0
G3_D2_0676	68.74	100.0	83.31	11.33	0	5
G3_D2_2488	81.24	100.0	89.5	6.67	2	3
G3_D2_0673	54.34	100.0	79.06	17.3	5	0
G3_D2_0674	69.91	100.0	81.84	9.81	5	0
G3_D2_0683	66.35	100.0	79.75	11.09	0	5
G3_D2_2497	47.38	100.0	69.7	19.72	0	5
G3_D1_1093	59.59	100.0	76.81	15.46	0	5
G3_D2_0682	78.55	100.0	86.67	8.07	2	3
G3_D2_2496	71.36	100.0	84.5	10.65	0	5
G3_D2_0681	79.86	100.0	88.11	6.97	0	5
G3_D2_2495	55.21	100.0	73.92	16.02	5	0
G3_D2_0680	58.81	100.0	79.49	18.71	5	0
G3_D2_2494	48.52	100.0	77.84	18.25	0	5
G3_D1_2148	65.96	100.0	79.9	13.71	5	0
G3_D2_2899	81.78	100.0	90.01	7.07	5	0
G3_D1_2147	50.49	100.0	70.88	18.18	4	1
G3_D2_2898	72.14	100.0	85.67	9.97	5	0
G3_D1_1090	25.42	100.0	55.55	26.43	0	5
G3_D2_2897	64.11	100.0	83.19	11.45	4	1
G3_D2_2896	89.55	100.0	94.75	4.33	5	0
G3_D2_2895	88.34	100.0	93.44	4.29	5	0
G3_D2_2891	66.09	100.0	80.79	12.78	0	5
G3_D2_2892	86.4	100.0	94.02	4.99	5	0
G3_D2_2893	77.39	100.0	85.97	9.23	5	0
G3_D1_2141	29.11	100.0	66.89	27.08	5	0
G3_D2_2894	81.37	100.0	89.26	6.79	5	0
G3_D1_2140	87.76	100.0	92.6	4.81	5	0
G3_D2_2890	90.0	100.0	94.33	3.8	5	0
G3_D2_0666	50.32	100.0	71.43	18.41	2	3
G3_D2_0667	86.82	100.0	94.04	5.04	5	0
G3_D2_0668	74.16	100.0	86.35	9.87	0	5
G3_D2_0669	75.94	100.0	87.9	9.17	5	0
G3_D2_2499	36.54	100.0	72.64	19.79	0	5
G3_D2_0662	75.38	100.0	86.47	8.66	4	1
G3_D2_0663	77.68	100.0	87.04	7.72	0	5
G3_D2_0664	52.77	100.0	77.09	17.79	0	5
G3_D2_0665	69.16	100.0	83.74	11.62	5	0
G3_D2_0670	44.85	100.0	67.98	20.43	5	0
G3_D2_0672	59.29	100.0	75.8	15.6	5	0
G3_D2_0671	44.61	100.0	69.83	19.36	0	5
G3_D2_2889	73.87	100.0	87.93	8.24	3	2
G3_D2_2888	53.57	100.0	76.95	15.2	5	0
G3_D1_2138	82.16	100.0	89.52	6.6	4	1
G3_D2_2885	72.95	100.0	86.71	9.11	5	0
G3_D1_2139	83.08	100.0	90.28	6.31	5	0
G3_D2_2884	91.75	100.0	96.06	2.53	4	1
G3_D2_2887	77.15	100.0	87.96	8.65	5	0
G3_D2_2097	45.78	100.0	72.18	20.23	1	4
G3_D1_2178	68.7	100.0	84.22	11.79	5	0
G3_D2_2098	60.4	100.0	76.92	15.31	5	0
G3_D1_2173	61.3	100.0	77.17	15.13	5	0
G3_D2_2099	72.35	100.0	83.52	10.22	5	0
G3_D1_2172	53.44	100.0	71.47	16.36	0	5
G3_D1_2171	56.37	100.0	75.17	15.9	4	1
G3_D1_2170	58.54	100.0	77.75	14.74	0	5
G3_D2_0697	72.13	100.0	84.7	10.34	5	0
G3_D2_0695	71.89	100.0	85.54	9.34	3	2
G3_D2_0696	78.09	100.0	87.96	8.24	5	0
G3_D2_1506	76.25	100.0	87.24	8.68	5	0
G3_D2_1507	69.31	100.0	83.11	9.64	3	2
G3_D2_1500	76.64	100.0	90.13	8.63	5	0
G3_D2_1501	72.48	100.0	86.41	9.62	5	0
G3_D2_1504	43.64	100.0	68.51	19.95	1	4
G3_D2_1505	69.04	100.0	84.73	11.1	5	0
G3_D2_1502	61.63	100.0	79.97	13.12	5	0
G3_D2_1503	71.55	100.0	83.49	11.17	0	5
G3_D1_2169	74.89	100.0	83.8	10.64	5	0
G3_D2_1936	91.33	100.0	95.7	2.96	5	0
G3_D1_2165	55.77	100.0	74.84	16.92	5	0
G3_D2_1935	50.14	100.0	74.18	17.93	5	0
G3_D2_1938	87.98	100.0	94.94	4.46	4	1
G3_D2_1937	62.03	100.0	76.76	14.49	3	2
G3_D2_1939	40.51	100.0	65.91	22.46	0	5
G3_D1_2160	54.45	100.0	73.89	16.75	4	1
G3_D1_2162	51.46	100.0	72.38	16.11	0	5
G3_D2_0684	58.18	100.0	75.96	15.15	0	5
G3_D2_0685	63.52	100.0	83.18	14.49	5	0
G3_D2_1930	75.94	100.0	85.74	9.38	5	0
G3_D2_0686	85.0	100.0	92.69	5.41	5	0
G3_D2_1932	75.64	100.0	90.04	8.31	5	0
G3_D2_1931	86.59	100.0	93.8	5.2	5	0
G3_D2_0689	80.09	100.0	90.42	6.7	5	0
G3_D2_1934	82.58	100.0	89.99	6.59	5	0
G3_D2_1933	45.89	100.0	77.28	18.47	5	0
G3_D2_0690	81.53	100.0	89.58	7.01	5	0
G3_D2_0692	62.5	100.0	78.99	13.42	5	0
G3_D2_0691	84.53	100.0	91.42	5.52	5	0
G3_D2_0694	8.55	100.0	58.85	36.74	0	5
G3_D2_0693	78.32	100.0	88.31	7.79	5	0
G3_D1_2158	65.76	100.0	82.68	12.08	5	0
G3_D1_2159	17.54	100.0	59.52	31.19	4	1
G3_D2_2072	72.35	100.0	85.05	10.12	5	0
G3_D2_2071	73.22	100.0	84.68	9.76	4	1
G3_D2_2449	92.53	100.0	96.21	2.6	5	0
G3_D2_1964	32.05	100.0	65.72	25.9	5	0
G3_D2_2448	69.41	100.0	84.83	10.16	4	1
G3_D2_1965	59.33	100.0	75.75	15.9	4	1
G3_D2_2447	70.21	100.0	81.55	11.94	5	0
G3_D2_2446	78.93	100.0	88.44	7.94	4	1
G3_D2_2445	77.46	100.0	89.31	8.01	4	1
G3_D2_2444	59.57	100.0	78.52	15.02	4	1
G3_D2_2861	70.26	100.0	80.67	11.67	5	0
G3_D1_2195	74.32	100.0	86.27	9.61	1	4
G3_D2_2860	78.71	100.0	86.71	7.86	5	0
G3_D2_2079	85.66	100.0	92.33	5.4	5	0
G3_D1_2196	66.01	100.0	79.97	13.07	5	0
G3_D2_2078	92.31	100.0	97.06	3.05	5	0
G3_D2_2077	78.29	100.0	89.85	7.99	5	0
G3_D2_2076	83.34	100.0	92.03	5.62	5	0
G3_D2_2075	72.88	100.0	87.7	10.34	4	1
G3_D2_2074	86.38	100.0	92.08	5.36	3	2
G3_D1_2198	61.22	100.0	83.72	14.68	5	0
G3_D2_2857	88.76	100.0	94.6	3.83	5	0
G3_D2_2858	83.98	100.0	90.59	5.73	5	0
G3_D2_1081	48.37	100.0	70.97	21.64	0	5
G3_D2_1080	55.61	100.0	75.92	18.72	5	0
G3_D2_2453	80.63	100.0	91.1	6.07	0	5
G3_D2_1970	67.54	100.0	81.74	11.56	4	1
G3_D2_2454	89.35	100.0	95.21	4.01	5	0
G3_D2_1089	47.95	100.0	73.78	17.76	3	2
G3_D2_2451	66.67	100.0	81.67	12.37	5	0
G3_D2_1088	82.55	100.0	88.92	6.79	5	0
G3_D2_2452	85.96	100.0	92.33	4.52	5	0
G3_D2_1087	77.31	100.0	86.89	8.88	5	0
G3_D2_2450	82.67	100.0	90.59	6.36	5	0
G3_D2_1085	86.15	100.0	90.94	5.47	2	3
G3_D2_1084	55.04	100.0	73.76	16.54	5	0
G3_D2_1083	73.38	100.0	86.13	9.18	5	0
G3_D2_2459	78.77	100.0	87.44	8.02	0	5
G3_D2_2080	96.31	100.0	98.72	1.34	4	1
G3_D2_2083	67.86	100.0	81.66	11.58	5	0
G3_D2_2082	56.88	100.0	73.71	16.25	4	1
G3_D2_2455	64.35	100.0	81.0	13.65	5	0
G3_D2_2458	76.69	100.0	88.11	7.38	4	1
G3_D1_2180	84.51	100.0	93.15	5.86	4	1
G3_D2_2457	75.15	100.0	87.33	8.79	5	0
G3_D1_2181	84.11	100.0	91.71	5.66	0	5
G3_D1_2182	35.02	100.0	75.87	27.62	5	0
G3_D1_2183	64.85	100.0	79.38	13.76	0	5
G3_D1_2186	48.06	100.0	62.54	19.41	0	5
G3_D2_2084	63.13	100.0	78.69	12.64	3	2
G3_D1_2188	45.17	100.0	78.77	22.7	5	0
G3_D2_1091	50.0	100.0	71.86	18.9	5	0
G3_D1_2179	87.88	100.0	92.18	4.88	5	0
G3_D2_1090	71.88	100.0	84.32	10.6	5	0
G3_D2_1092	78.7	100.0	89.51	7.07	4	1
G3_D2_2462	82.0	100.0	89.19	6.91	5	0
G3_D2_1099	78.1	100.0	89.01	8.28	5	0
G3_D2_1098	75.0	100.0	85.32	8.62	4	1
G3_D2_2460	71.43	100.0	86.69	11.55	5	0
G3_D2_2461	67.43	100.0	83.74	12.22	0	5
G3_D2_2469	92.96	100.0	96.51	2.52	5	0
G3_D2_1984	81.94	100.0	91.94	6.17	5	0
G3_D2_1985	89.2	100.0	95.38	3.91	5	0
G3_D2_2467	21.43	100.0	68.9	25.41	5	0
G3_D2_1982	64.44	100.0	79.74	12.57	5	0
G3_D2_2466	80.49	100.0	88.66	7.32	5	0
G3_D2_1983	88.67	100.0	94.2	4.25	5	0
G3_D2_2050	68.17	100.0	84.21	11.77	3	2
G3_D2_1988	65.54	100.0	78.63	12.98	3	2
G3_D2_1989	76.37	100.0	87.25	8.81	5	0
G3_D2_1986	69.64	100.0	83.61	10.24	5	0
G3_D2_1987	79.78	100.0	90.65	7.52	5	0
G3_D2_2054	81.61	100.0	88.86	6.48	3	2
G3_D2_2053	88.33	100.0	93.31	4.45	5	0
G3_D2_2052	64.53	100.0	81.26	11.82	5	0
G3_D2_2051	82.46	100.0	90.28	6.33	5	0
G3_D2_2883	44.23	100.0	69.77	19.82	5	0
G3_D2_2058	80.75	100.0	88.98	7.43	5	0
G3_D2_2881	44.33	100.0	77.24	22.09	0	5
G3_D2_2056	82.35	100.0	89.41	5.68	5	0
G3_D2_2880	89.29	100.0	94.42	3.97	5	0
G3_D2_2055	86.35	100.0	91.57	5.04	5	0
G3_D2_2875	76.64	100.0	85.14	9.37	5	0
G3_D2_2876	73.55	100.0	85.92	9.94	5	0
G3_D2_2873	65.13	100.0	78.82	13.43	0	5
G3_D2_2048	51.24	100.0	74.05	17.36	5	0
G3_D2_2874	70.7	100.0	85.37	9.33	5	0
G3_D2_2049	69.56	100.0	84.27	11.37	5	0
G3_D2_2879	66.94	100.0	78.78	14.61	5	0
G3_D2_2877	79.33	100.0	88.17	7.83	4	1
G3_D2_2471	72.86	100.0	84.78	9.4	0	5
G3_D1_1075	82.84	100.0	91.33	6.36	5	0
G3_D2_2472	81.61	100.0	89.44	6.56	5	0
G3_D1_1076	84.25	100.0	91.45	6.02	4	1
G3_D1_1077	80.52	100.0	89.29	7.05	5	0
G3_D2_2470	65.88	100.0	78.67	12.78	5	0
G3_D2_2475	75.89	100.0	87.29	8.61	5	0
G3_D2_1992	78.44	100.0	86.38	8.19	5	0
G3_D2_2476	72.72	100.0	83.95	10.42	5	0
G3_D2_1991	42.63	100.0	66.32	22.12	0	5
G3_D2_2473	58.78	100.0	79.76	15.6	2	3
G3_D2_2474	65.55	100.0	79.56	13.1	0	5
G3_D2_2478	76.86	100.0	86.15	9.24	5	0
G3_D2_1971	86.13	100.0	93.24	4.63	5	0
G3_D2_2477	83.98	100.0	92.88	6.31	5	0
G3_D2_1972	82.61	100.0	90.95	6.28	0	5
G3_D2_1973	77.23	100.0	86.02	8.55	5	0
G3_D1_1964	59.26	100.0	75.57	16.09	5	0
G3_D2_2479	80.64	100.0	90.21	7.36	5	0
G3_D2_1974	76.07	100.0	85.16	9.51	5	0
G3_D1_1963	69.71	100.0	83.04	11.37	5	0
G3_D2_1975	61.22	100.0	81.78	13.58	0	5
G3_D2_1976	84.35	100.0	90.51	5.87	4	1
G3_D2_2061	96.77	100.0	98.66	1.16	5	0
G3_D2_1977	68.39	100.0	82.22	12.25	5	0
G3_D2_2060	79.62	100.0	88.79	6.98	0	5
G3_D2_1978	56.76	100.0	75.77	15.79	4	1
G3_D2_2062	68.12	100.0	85.04	11.66	5	0
G3_D2_2064	74.39	100.0	87.38	9.59	3	2
G3_D2_2870	89.11	100.0	93.88	3.93	4	1
G3_D2_2067	41.83	100.0	70.51	18.73	4	1
G3_D2_2066	75.67	100.0	90.84	8.66	5	0
G3_D2_2872	59.53	100.0	75.63	15.73	5	0
G3_D2_2069	74.85	100.0	87.59	9.52	3	2
G3_D2_2871	80.84	100.0	88.14	7.16	5	0
G3_D2_2068	85.84	100.0	93.45	5.1	5	0
G3_D2_2862	87.33	100.0	93.07	4.38	5	0
G3_D2_2059	79.49	100.0	86.94	8.39	5	0
G3_D2_2863	75.13	100.0	86.39	9.09	5	0
G3_D2_2864	53.57	100.0	75.25	17.86	5	0
G3_D2_2865	84.68	100.0	93.23	6.16	5	0
G3_D2_2866	84.36	100.0	91.39	5.11	3	2
G3_D2_2867	67.73	100.0	80.31	12.47	0	5
G3_D2_2868	90.95	100.0	95.43	3.13	5	0
G3_D2_2869	85.5	100.0	92.18	5.34	5	0
G3_D2_2480	81.59	100.0	90.26	5.96	2	3
G3_D1_1088	63.89	100.0	75.89	14.62	5	0
G3_D2_2481	88.64	100.0	94.15	4.09	5	0
G3_D1_1089	57.86	100.0	75.28	15.97	5	0
G3_D2_2482	72.2	100.0	84.76	11.28	3	2
G3_D1_1086	38.75	100.0	64.48	24.24	0	5
G3_D2_2483	63.51	100.0	80.94	13.61	0	5
G3_D2_2484	73.22	100.0	84.71	11.28	5	0
G3_D2_2485	77.49	100.0	88.02	8.15	5	0
G3_D1_1085	52.54	100.0	71.14	18.14	4	1
G3_D2_1981	85.82	100.0	92.61	5.24	0	5
G3_D2_2487	85.42	100.0	92.61	5.0	5	0
G3_D2_1980	22.56	100.0	61.17	26.57	1	4
G3_D1_0396	65.51	100.0	78.6	12.09	5	0
G3_D2_3159	69.76	100.0	81.23	12.8	4	1
G3_D1_1551	69.82	100.0	81.24	12.09	5	0
G3_D1_1005	81.04	100.0	89.34	7.3	5	0
G3_D1_1002	83.58	100.0	91.66	5.49	4	1
G3_D1_1003	93.0	100.0	96.87	2.42	5	0
G3_D2_2400	72.18	100.0	83.02	10.21	0	5
G3_D1_1954	86.78	100.0	92.61	4.29	4	1
G3_D1_1008	83.58	100.0	91.88	6.18	5	0
G3_D2_2401	80.0	100.0	87.13	7.91	5	0
G3_D1_1955	58.66	100.0	72.76	14.65	5	0
G3_D1_1009	54.05	100.0	72.47	16.61	5	0
G3_D2_2402	57.31	100.0	81.36	13.29	5	0
G3_D1_1006	61.47	100.0	79.15	14.0	5	0
G3_D2_2403	67.51	100.0	79.31	13.52	3	2
G3_D1_1953	46.21	100.0	71.6	17.45	3	2
G3_D1_0386	13.89	100.0	66.52	34.72	5	0
G3_D1_1552	57.62	100.0	74.38	16.09	0	5
G3_D1_1945	78.55	100.0	86.48	7.72	0	5
G3_D1_1946	78.55	100.0	87.21	8.55	5	0
G3_D1_1947	79.25	100.0	86.89	7.88	5	0
G3_D1_1948	68.68	100.0	82.37	10.89	0	5
G3_D1_1949	76.67	100.0	84.64	9.55	5	0
G3_D1_1013	22.98	100.0	61.74	29.81	0	5
G3_D1_1942	76.51	100.0	86.97	8.45	5	0
G3_D1_1943	81.77	100.0	89.64	6.84	5	0
G3_D1_1944	81.56	100.0	90.8	5.94	4	1
G3_D2_3139	80.89	100.0	90.17	6.95	5	0
G3_D2_3137	78.81	100.0	89.13	8.14	5	0
G3_D1_1524	38.73	100.0	64.42	21.85	0	5
G3_D2_3138	71.43	100.0	84.67	9.8	4	1
G3_D1_1523	79.03	100.0	86.49	8.33	5	0
G3_D1_1522	69.61	100.0	80.58	13.19	5	0
G3_D1_1520	66.05	100.0	80.33	13.07	5	0
G3_D2_3142	73.0	100.0	82.81	10.08	0	5
G3_D2_3141	59.39	100.0	77.48	14.44	0	5
G3_D1_1938	83.9	100.0	91.19	5.73	5	0
G3_D2_3140	76.17	100.0	84.69	9.64	5	0
G3_D1_1939	80.33	100.0	89.64	7.03	5	0
G3_D2_3147	95.71	100.0	98.4	1.53	5	0
G3_D1_1937	83.86	100.0	89.6	6.29	5	0
G3_D2_2422	12.5	100.0	55.53	33.67	0	5
G3_D2_2424	52.61	100.0	75.6	16.64	5	0
G3_D2_2425	69.87	100.0	83.95	10.45	4	1
G3_D2_2443	56.82	100.0	72.01	15.78	5	0
G3_D2_2442	95.16	100.0	97.66	1.64	5	0
G3_D2_2441	88.18	100.0	93.75	4.46	5	0
G3_D2_2440	84.97	100.0	92.05	5.5	5	0
G3_D2_3149	45.47	100.0	67.02	20.29	5	0
G3_D2_3153	73.33	100.0	85.1	9.64	0	5
G3_D1_1540	66.67	100.0	82.92	11.97	5	0
G3_D1_1923	77.2	100.0	87.42	7.7	5	0
G3_D1_1922	89.84	100.0	94.14	4.11	5	0
G3_D2_2439	83.64	100.0	91.17	6.13	5	0
G3_D2_3150	23.24	100.0	53.33	28.3	0	5
G3_D1_2104	75.43	100.0	88.45	9.11	5	0
G3_D1_2107	81.12	100.0	89.7	6.68	4	1
G3_D1_2106	72.52	100.0	84.24	9.64	5	0
G3_D1_2108	83.85	100.0	90.75	6.35	5	0
G3_D1_1508	51.26	100.0	72.02	18.66	4	1
G3_D1_1506	66.35	100.0	79.19	12.74	0	5
G3_D1_1509	81.09	100.0	90.65	7.28	5	0
G3_D1_1915	68.45	100.0	83.34	11.72	5	0
G3_D1_1914	41.93	100.0	74.15	22.95	0	5
G3_D1_1913	43.25	100.0	71.2	20.57	3	2
G3_D1_1918	59.23	100.0	84.49	17.17	0	5
G3_D1_1917	37.03	100.0	76.35	27.04	5	0
G3_D1_1909	45.46	100.0	72.09	20.16	0	5
G3_D1_1514	83.33	100.0	91.18	6.37	0	5
G3_D1_1515	64.71	100.0	82.21	13.49	0	5
G3_D1_1517	53.67	100.0	74.73	17.43	5	0
G3_D1_1900	58.96	100.0	80.2	13.38	5	0
G3_D1_1902	70.51	100.0	84.89	11.18	5	0
G3_D1_1901	63.33	100.0	78.73	14.4	5	0
G3_D1_1904	80.45	100.0	90.36	7.54	5	0
G3_D1_1903	72.94	100.0	85.72	10.62	5	0
G3_D1_1906	77.75	100.0	88.8	7.84	5	0
G3_D1_2101	67.94	100.0	84.91	10.99	4	1
G3_D1_1905	78.88	100.0	86.94	8.41	5	0
G3_D1_2128	52.72	100.0	74.2	16.95	5	0
G3_D1_2125	78.73	100.0	87.01	8.08	5	0
G3_D1_2124	73.31	100.0	86.78	10.05	5	0
G3_D1_2127	45.35	100.0	74.79	20.86	5	0
G3_D1_2126	68.99	100.0	83.05	10.94	5	0
G3_D2_3183	85.56	100.0	91.09	5.69	5	0
G3_D2_1900	42.73	100.0	65.81	21.26	0	5
G3_D2_1901	82.21	100.0	89.7	6.57	0	5
G3_D2_3186	42.43	100.0	71.57	19.35	2	3
G3_D2_3187	100.0	100.0	100.0	0.0	5	0
G3_D2_3184	57.93	100.0	80.16	15.82	5	0
G3_D2_3185	81.36	100.0	89.38	6.88	5	0
G3_D2_3188	65.44	100.0	86.55	11.73	5	0
G3_D2_3189	92.93	100.0	96.71	2.67	5	0
G3_D1_2119	61.15	100.0	77.2	14.69	0	5
G3_D1_2118	78.47	100.0	88.58	8.18	0	5
G3_D1_1000	48.93	100.0	70.38	18.09	5	0
G3_D1_1001	65.12	100.0	80.81	11.44	5	0
G3_D1_0397	79.12	100.0	88.13	7.5	5	0
G3_D2_3190	86.04	100.0	92.9	5.19	5	0
G3_D1_2122	75.77	100.0	88.45	7.63	5	0
G3_D2_3196	55.97	100.0	78.09	16.51	0	5
G3_D2_3198	74.74	100.0	87.05	9.57	0	5
G3_D2_3199	89.18	100.0	93.84	3.84	5	0
G3_D1_0415	19.39	100.0	49.39	29.95	5	0
G3_D1_0414	52.54	100.0	73.56	18.22	0	5
G3_D1_0812	68.54	100.0	81.56	12.02	5	0
G3_D1_0813	59.47	100.0	78.12	14.65	5	0
G3_D1_0815	77.24	100.0	86.81	8.34	0	5
G3_D1_0811	66.66	100.0	83.63	10.89	0	5
G3_D1_0809	50.0	100.0	76.72	18.51	5	0
G3_D1_0808	60.45	100.0	73.9	15.02	0	5
G3_D1_0404	69.32	100.0	80.31	12.78	5	0
G3_D1_1487	32.64	100.0	67.56	26.58	5	0
G3_D2_2964	68.42	100.0	84.72	10.53	4	1
G3_D2_2963	88.93	100.0	93.74	4.27	5	0
G3_D2_2962	58.86	100.0	76.22	15.69	5	0
G3_D2_2961	84.25	100.0	92.19	5.24	5	0
G3_D2_2966	69.73	100.0	82.51	10.9	5	0
G3_D2_2965	71.28	100.0	84.68	9.76	5	0
G3_D2_3131	45.82	100.0	71.99	20.17	5	0
G3_D2_3132	61.6	100.0	76.77	14.53	5	0
G3_D2_1480	69.89	100.0	82.66	11.25	0	5
G3_D2_1481	66.9	100.0	82.03	12.2	5	0
G3_D2_3130	84.83	100.0	90.93	6.13	3	2
G3_D2_2969	88.14	100.0	93.58	4.08	5	0
G3_D2_1482	76.66	100.0	86.06	9.14	5	0
G3_D1_1482	49.37	100.0	72.23	17.76	0	5
G3_D2_3135	80.1	100.0	90.0	7.53	5	0
G3_D2_1483	83.41	100.0	90.91	6.14	5	0
G3_D1_1481	46.84	100.0	69.07	20.0	4	1
G3_D2_3136	64.88	100.0	86.08	13.87	4	1
G3_D2_1484	73.15	100.0	85.47	8.77	2	3
G3_D2_3133	72.86	100.0	85.64	9.71	5	0
G3_D2_1485	83.33	100.0	90.67	6.19	5	0
G3_D2_3134	92.31	100.0	96.22	2.69	5	0
G3_D2_1486	74.84	100.0	84.82	9.35	5	0
G3_D2_1477	78.81	100.0	87.52	7.86	0	5
G3_D2_3128	73.54	100.0	83.28	10.64	5	0
G3_D2_1476	54.41	100.0	70.43	17.08	0	5
G3_D2_3127	62.0	100.0	80.3	12.74	0	5
G3_D2_1479	80.0	100.0	87.98	8.08	5	0
G3_D2_3126	87.64	100.0	92.85	4.71	3	2
G3_D2_1478	81.25	100.0	88.7	7.69	5	0
